Trade Date,Stock Code,Cumulative Return,Market Value,区间,Excess Return,Industry Name
20200102,000078.SZ,-0.034852707485611645,1033206.1381,4.0,-0.0515711442092367,医药生物
20200102,002166.SZ,-0.01728333158222084,464606.5163,3.0,-0.03400176830584589,医药生物
20200102,002481.SZ,0.07556523308159568,1024553.36,4.0,0.05884679635797063,食品饮料
20200102,600026.SH,-0.004701319948652638,2794198.7727,5.0,-0.02141975667227769,交通运输
20200102,600039.SH,0.0386908061756166,1245631.301,4.0,0.021972369451991547,建筑装饰
20200102,600313.SH,0.15248305106400561,335481.5855,2.0,0.13576461434038056,农林牧渔
20200102,600598.SH,0.10780199252094191,1770569.1894,5.0,0.09108355579731686,农林牧渔
20200102,601668.SH,0.0551601832983486,24807597.1592,5.0,0.038441746574723545,建筑装饰
20200103,000713.SZ,0.08779883086985829,423231.7545,3.0,0.07289483688799181,农林牧渔
20200103,600127.SH,0.016827860390291605,280459.2663,2.0,0.0019238664084251234,农林牧渔
20200103,600371.SH,0.05626851769841812,307882.08,2.0,0.04136452371655164,农林牧渔
20200103,600489.SH,0.045829724603953625,3037000.7263,5.0,0.030925730622087144,有色金属
20200103,600547.SH,0.08601804092452392,10780449.2561,5.0,0.07111404694265744,有色金属
20200103,600598.SH,0.07730834211713322,1921671.9816,5.0,0.06240434813526674,农林牧渔
20200103,600871.SH,0.04824561217806722,4594210.288,5.0,0.03334161819620074,采掘
20200103,601952.SH,0.016806098662680347,1048658.0,4.0,0.0019021046808138653,农林牧渔
20200103,603279.SH,0.08557176163124436,966884.595,4.0,0.07066776764937788,机械设备
20200108,300099.SZ,-0.001469652997136528,463061.6645,3.0,-0.009958856268514893,机械设备
20200108,300182.SZ,0.1365750129069343,1184481.9712,4.0,0.12808580963555594,传媒
20200108,600052.SH,0.005964657093674219,448099.5933,3.0,-0.0025245461777041456,房地产
20200109,002094.SZ,0.07894630668221381,375157.3691,2.0,0.06155678593299485,化工
20200109,600522.SH,0.03575637729971781,2685888.0335,5.0,0.018366856550498856,通信
20200115,603978.SH,-0.014249407573542094,472320.0,3.0,-0.0028813424144583655,有色金属
20200116,300471.SZ,0.12223313092753574,380767.68,2.0,0.1250110068807897,机械设备
20200117,300471.SZ,-0.04214608946633691,397544.8,2.0,-0.009342181462687171,机械设备
20200219,000738.SZ,-0.037356270890546606,1635977.2744,5.0,-0.06827718776304836,国防军工
20200226,600195.SH,0.09097969881809043,1111136.152,4.0,0.10919347951817426,农林牧渔
20200306,300698.SZ,0.06166097157504913,244684.0,1.0,0.11678903431078325,通信
20200401,000833.SZ,0.16326510250804116,360936.9995,2.0,0.1264344666963919,采掘
20200415,600557.SH,0.07346976558867424,908886.6313,4.0,0.07113228088308698,医药生物
20200415,603109.SH,0.4203007106584651,395715.66,3.0,0.4179632259528778,汽车
20200423,600315.SH,0.16474864401484424,2052677.7937,5.0,0.1815122862587647,化工
20200513,603976.SH,0.06347013996310302,364240.8,2.0,0.05955316401217603,医药生物
20200514,600729.SH,0.08073568669652897,1203730.7849,4.0,0.08820471047284772,商业贸易
20200520,000584.SZ,-0.009982892652848352,405407.3881,3.0,0.009988629711631836,机械设备
20200520,300328.SZ,-0.0227845044453564,750260.312,4.0,-0.002812982080876214,有色金属
20200520,300726.SZ,-0.07564819309153825,1120680.1,4.0,-0.055676670727058064,电子
20200520,688006.SH,0.13067674286044584,1829763.0,5.0,0.15064826522492603,机械设备
20200521,300073.SZ,0.06428052139861307,1126308.0316,4.0,0.08352334005862971,化工
20200521,603722.SH,-0.08547437918889433,264999.18,2.0,-0.06623156052887769,化工
20200522,688100.SH,0.068965964791601,1396000.0,4.0,0.07977906465434792,机械设备
20200527,002138.SZ,0.05517516586175453,1957740.9635,5.0,0.025716028934892776,电子
20200527,300708.SZ,0.05153400683963194,372333.864,2.0,0.02207486991277019,电子
20200603,002600.SZ,0.048826468466120154,7441563.9332,5.0,0.0371720691859907,电子
20200603,002666.SZ,-0.010066885263370517,460140.8535,3.0,-0.021721284543499975,化工
20200603,300044.SZ,0.08023767852687791,574196.8038,3.0,0.06858327924674845,计算机
20200605,002181.SZ,-0.04797012606969131,608394.4832,3.0,-0.050861673871596236,传媒
20200605,688081.SH,-0.022819494997411316,372121.6,2.0,-0.02571104279931624,国防军工
20200610,002430.SZ,0.10205671782440917,1278100.0045,4.0,0.0986460229948467,机械设备
20200610,300006.SZ,-0.07285990844251089,459728.522,3.0,-0.07627060327207336,医药生物
20200617,000088.SZ,0.07037124473071743,1068210.0,4.0,0.04878237644315431,交通运输
20200617,000717.SZ,-0.02518910140222308,979907.3861,4.0,-0.0467779696897862,钢铁
20200617,300291.SZ,-0.033148990693381175,488024.3221,3.0,-0.0547378589809443,传媒
20200617,603607.SH,0.041809816740280725,279378.792,2.0,0.020220948452717602,轻工制造
20200618,300822.SZ,-0.00021995063609492327,479694.99,3.0,-0.020067690756675916,电子
20200624,300467.SZ,0.026513110591036115,393176.8168,2.0,-0.01304577962785336,传媒
20200624,300523.SZ,0.13017212660649302,1065247.7444,4.0,0.09061323638760355,计算机
20200624,600088.SH,0.06330031701362415,594571.068,3.0,0.023741426794734677,传媒
20200701,002640.SZ,0.3143293370927065,1112441.5096,4.0,0.20807763870356233,商业贸易
20200701,300085.SZ,0.2784016238662219,1135571.3397,4.0,0.17214992547707775,计算机
20200701,600325.SH,0.14022664626932269,1575211.3943,4.0,0.03397494788017852,房地产
20200701,600718.SH,0.09565134685454191,1504510.4272,4.0,-0.01060035153460226,计算机
20200702,600219.SH,0.1553395900387251,2521551.6007,5.0,0.04103896592660017,有色金属
20200702,601818.SH,0.16406178439121755,20575818.4047,5.0,0.04976116027909261,银行
20200703,002769.SZ,0.13016160402978683,328146.5695,2.0,0.011971801324307085,交通运输
20200703,600105.SH,0.09670393393220489,589469.8063,3.0,-0.021485868773274852,通信
20200703,603093.SH,0.12695658427917444,1422160.0,4.0,0.008766781573694704,非银金融
20200708,002783.SZ,0.17810780725155828,447946.7254,2.0,0.13128300263847703,化工
20200708,300065.SZ,0.2693383942163228,469845.3613,3.0,0.22251358960324152,国防军工
20200708,603009.SH,0.03342971079325241,256327.5372,1.0,-0.01339509381982884,汽车
20200709,300217.SZ,-0.014760504734297353,348937.2754,2.0,-0.022547201912607173,家用电器
20200715,300129.SZ,0.05882431605982985,335125.4173,2.0,0.08841384830623145,电气设备
20200730,601238.SH,0.0518600311047539,11138862.4772,5.0,0.019279137883186026,汽车
20200909,002554.SZ,-0.08680521744236436,311605.71,2.0,-0.07358923919820715,采掘
20201021,600203.SH,0.05861265326012899,408063.7253,2.0,0.08361061898852784,电子
20201030,000030.SZ,0.016927161073694963,1357914.0833,4.0,-0.002160436032216939,汽车
20201104,000612.SZ,0.11366865809020688,841692.7722,4.0,0.08554129149787637,有色金属
20201104,300835.SZ,0.008054128010094308,455821.5,2.0,-0.020073238582236197,有色金属
20201106,002251.SZ,-0.1281217926510786,1127394.6561,4.0,-0.12558536047371227,商业贸易
20201111,002532.SZ,0.11070001949671204,3281916.4816,5.0,0.12271680914929384,机械设备
20201111,601609.SH,0.04239519045452522,1695911.916,5.0,0.054411980107107016,有色金属
20201112,603109.SH,0.01707440231620394,440156.67,2.0,0.016863052964609215,汽车
20201118,002191.SZ,0.03090647057042739,1511746.3044,4.0,0.013768022964143034,轻工制造
20201119,300657.SZ,-0.021568485993294195,680056.9404,3.0,-0.023710161418028508,电子
20201120,002495.SZ,-0.09215031109434246,261975.168,1.0,-0.08721027991493358,食品饮料
20201120,603738.SH,-0.024239678551813082,382595.6579,2.0,-0.019299647372404194,电子
20201125,600503.SH,-0.005051013806538829,655336.61,3.0,-0.010391241622185743,房地产
20201125,600968.SH,-0.01185712192217292,2602266.6749,5.0,-0.017197349737819834,采掘
20201125,601658.SH,0.07346982250339962,43489281.1,5.0,0.0681295946877527,银行
20201126,002622.SZ,-0.006023924026769656,278880.0,1.0,-0.027584518565602067,电气设备
20201126,605222.SH,0.026416356623271353,1013467.4,4.0,0.0048557620844389415,电气设备
20201127,603115.SH,-0.05222651523429345,384176.0,2.0,-0.07348234795414343,有色金属
20201127,605108.SH,0.10186246357612805,546400.0,3.0,0.08060663085627806,休闲服务
20201202,000050.SZ,-0.011980559137227953,4060199.136,5.0,-0.007422570764410108,电子
20201202,000712.SZ,-0.0038733962743311423,1415680.0,4.0,0.0006845920984867027,非银金融
20201202,600155.SH,0.03574163611266523,2463212.2136,5.0,0.040299624485483077,非银金融
20201202,600393.SH,-0.009966934755379686,771019.3525,4.0,-0.005408946382561841,房地产
20201202,600864.SH,0.0014094458215749839,1504252.486,4.0,0.005967434194392829,非银金融
20201203,600261.SH,-0.09513282909649323,630212.6716,3.0,-0.07411579631012744,电子
20201210,002361.SZ,-0.036750095597622545,427162.7992,2.0,-0.03369923608837677,化工
20201210,600621.SH,0.11686965886018497,2269263.5856,5.0,0.11992051836943074,非银金融
20201211,688008.SH,0.02705556703584322,10581836.8844,5.0,0.019168420828038046,电子
20201217,002731.SZ,-0.14058609571032343,199289.368,1.0,-0.15132176122538799,轻工制造
20201223,600550.SH,0.01394530823030471,953911.7526,4.0,0.010387684510439588,电气设备
20201224,600125.SH,0.1301264100598052,759813.7307,4.0,0.12217891589500396,交通运输
20201230,002177.SZ,-0.03255008318723529,430834.2724,3.0,-0.0943131573648256,计算机
20201230,600967.SH,0.06292569801632109,2049523.394,5.0,0.0011626238387307808,国防军工
