Trade Date,Stock Code,Cumulative Return,Market Value,Excess Return,Industry Name
20200527,002138.SZ,0.05517516586175453,1696382.5479,0.025716028934892776,元件Ⅲ
20200527,300708.SZ,0.05153400683963194,130590.7042,0.02207486991277019,LED
20200603,002600.SZ,0.048826468466120154,2021613.1723,0.0371720691859907,电子零部件制造
20200603,002666.SZ,-0.010066885263370517,269885.0743,-0.021721284543499975,其他化学制品
20200603,300044.SZ,0.08023767852687791,395515.1423,0.06858327924674845,系统集成
20200605,002181.SZ,-0.04797012606969131,594442.6703,-0.050861673871596236,平面媒体
20200605,688081.SH,-0.022819494997411316,84558.4147,-0.02571104279931624,地面兵装Ⅲ
20200610,002430.SZ,0.10205671782440917,1258996.4129,0.0986460229948467,其它专用机械
20200610,300006.SZ,-0.07285990844251089,379983.907,-0.07627060327207336,化学制剂
20200617,000088.SZ,0.07037124473071743,1068210.0,0.04878237644315431,港口Ⅲ
20200617,000717.SZ,-0.02518910140222308,979907.3861,-0.0467779696897862,普钢
20200617,300291.SZ,-0.033148990693381175,415492.8596,-0.0547378589809443,影视动漫
20200617,603607.SH,0.041809816740280725,106733.1277,0.020220948452717602,包装印刷Ⅲ
20200618,300822.SZ,-0.00021995063609492327,119934.99,-0.020067690756675916,电子零部件制造
20200624,300467.SZ,0.026513110591036115,241962.5916,-0.01304577962785336,通信传输设备
20200624,300523.SZ,0.13017212660649302,1043283.1148,0.09061323638760355,IT服务
20200624,600088.SH,0.06330031701362415,594571.068,0.023741426794734677,影视动漫
20200701,002640.SZ,0.3143293370927065,880767.2914,0.20807763870356233,休闲服装
20200701,300085.SZ,0.2784016238662219,667004.0024,0.17214992547707775,软件开发及服务
20200701,600325.SH,0.14022664626932269,1570443.8423,0.03397494788017852,房地产开发Ⅲ
20200701,600718.SH,0.09565134685454191,1504510.4272,-0.01060035153460226,软件开发及服务
20200702,600219.SH,0.1553395900387251,2521551.6007,0.04103896592660017,有色金属冶炼Ⅲ
20200702,601818.SH,0.16406178439121755,15605754.0887,0.04976116027909261,银行Ⅲ
20200703,002769.SZ,0.13016160402978683,228261.6181,0.011971801324307085,物流Ⅲ
20200703,600105.SH,0.09670393393220489,589469.8063,-0.021485868773274852,通信传输设备
20200703,603093.SH,0.12695658427917444,171640.0,0.008766781573694704,多元金融Ⅲ
20200708,002783.SZ,0.17810780725155828,380858.7675,0.13128300263847703,民爆用品
20200708,300065.SZ,0.2693383942163228,390549.025,0.22251358960324152,船舶制造Ⅲ
20200708,603009.SH,0.03342971079325241,234221.5546,-0.01339509381982884,汽车零部件Ⅲ
20200709,300217.SZ,-0.014760504734297353,240889.3597,-0.022547201912607173,家电零部件
20200715,300129.SZ,0.05882431605982985,259482.657,0.08841384830623145,风电设备
20200730,601238.SH,0.0518600311047539,6619999.5501,0.019279137883186026,乘用车
20200909,002554.SZ,-0.08680521744236436,240625.6159,-0.07358923919820715,冶金矿采化工设备
20201021,600203.SH,0.05861265326012899,408063.7253,0.08361061898852784,电子零部件制造
20201030,000030.SZ,0.016927161073694963,1319910.6525,-0.002160436032216939,综合Ⅲ
20201104,000612.SZ,0.11366865809020688,840886.3437,0.08554129149787637,铝
20201104,300835.SZ,0.008054128010094308,113971.5,-0.020073238582236197,磁性材料
20201106,002251.SZ,-0.1281217926510786,1127394.6561,-0.12558536047371227,专业连锁
20201111,002532.SZ,0.11070001949671204,363594.7814,0.12271680914929384,其它通用机械
20201111,601609.SH,0.04239519045452522,281688.0,0.054411980107107016,铜
20201112,603109.SH,0.01707440231620394,110046.67,0.016863052964609215,汽车零部件Ⅲ
20201118,002191.SZ,0.03090647057042739,1508585.921,0.013768022964143034,包装印刷Ⅲ
20201119,300657.SZ,-0.021568485993294195,643269.7547,-0.023710161418028508,印制电路板
20201120,002495.SZ,-0.09215031109434246,199901.7728,-0.08721027991493358,调味发酵品
20201120,603738.SH,-0.024239678551813082,382595.6579,-0.019299647372404194,被动元件
20201125,600503.SH,-0.005051013806538829,655336.61,-0.010391241622185743,系统集成
20201125,600968.SH,-0.01185712192217292,477466.6749,-0.017197349737819834,油气钻采服务
20201125,601658.SH,0.07346982250339962,1939561.6,0.0681295946877527,银行Ⅲ
20201126,002622.SZ,-0.006023924026769656,278872.281,-0.027584518565602067,中压设备
20201126,605222.SH,0.026416356623271353,126500.0,0.0048557620844389415,线缆部件及其他
20201127,603115.SH,-0.05222651523429345,96044.0,-0.07348234795414343,铝
20201127,605108.SH,0.10186246357612805,136600.0,0.08060663085627806,餐饮Ⅲ
20201202,000050.SZ,-0.011980559137227953,3021372.1379,-0.007422570764410108,显示器件Ⅲ
20201202,000712.SZ,-0.0038733962743311423,1257674.9393,0.0006845920984867027,房地产开发Ⅲ
20201202,600155.SH,0.03574163611266523,2463212.2136,0.040299624485483077,其他塑料制品
20201202,600393.SH,-0.009966934755379686,300414.4878,-0.005408946382561841,房地产开发Ⅲ
20201202,600864.SH,0.0014094458215749839,1504252.486,0.005967434194392829,热电
20201203,600261.SH,-0.09513282909649323,630212.6716,-0.07411579631012744,LED
20201210,002361.SZ,-0.036750095597622545,319960.9435,-0.03369923608837677,涂料油漆油墨制造
20201210,600621.SH,0.11686965886018497,2269263.5856,0.11992051836943074,房地产开发Ⅲ
20201211,688008.SH,0.02705556703584322,3935610.2742,0.019168420828038046,集成电路
20201217,002731.SZ,-0.14058609571032343,173235.0194,-0.15132176122538799,珠宝首饰
20201223,600550.SH,0.01394530823030471,794926.4607,0.010387684510439588,输变电设备
20201224,600125.SH,0.1301264100598052,759813.7307,0.12217891589500396,铁路运输Ⅲ
20201230,002177.SZ,-0.03255008318723529,430834.2724,-0.0943131573648256,计算机设备Ⅲ
20201230,600967.SH,0.06292569801632109,2049523.394,0.0011626238387307808,商用载货车
