Trade Date,Stock Code,t,Cumulative Return,Excess Return,Year
20190725,000023.SZ,10,-0.1667975909924063,-0.1127450236596168,2019
20190725,000023.SZ,20,-0.0201623461639168,-0.0140322686239574,2019
20190725,300449.SZ,10,-0.2007907370799209,-0.1467381697471314,2019
20190725,300449.SZ,20,-0.1231290595876869,-0.1169989820477275,2019
20190802,300378.SZ,10,-0.0794192997438087,-0.0467004984459256,2019
20190802,300378.SZ,20,0.0483916880159405,0.0440922878528957,2019
20190815,300239.SZ,10,0.0024824162184526,-0.041207111367006,2019
20190815,300239.SZ,20,0.0492345883326441,-0.0410399599121242,2019
20190821,000088.SZ,10,-0.0421967769296016,-0.0669385338885077,2019
20190821,000088.SZ,20,-0.0608566581849026,-0.1045968279115756,2019
20190822,000099.SZ,10,0.0267887419464225,-0.0067577621099359,2019
20190822,000099.SZ,20,0.0023736859952527,-0.049089871973762,2019
20190823,300074.SZ,10,-0.0839872130194713,-0.1241220654293137,2019
20190823,300074.SZ,20,-0.0097355419936064,-0.0600629661360354,2019
20190828,002017.SZ,10,0.3837099811676088,0.3345187729707677,2019
20190828,002017.SZ,20,0.2359934086629012,0.2147740358492873,2019
20190828,002505.SZ,10,-0.0382565067419252,-0.0874477149387663,2019
20190828,002505.SZ,20,-0.1618062088428972,-0.183025581656511,2019
20190829,002361.SZ,10,0.0225294418842805,-0.0221054992816829,2019
20190829,002361.SZ,20,-0.0535074244751667,-0.0598936309019526,2019
20190830,600589.SH,10,0.0537029016890424,-0.000960159982176,2019
20190830,600589.SH,20,-0.0281507145950627,-0.0413880699357449,2019
20190904,603032.SH,10,0.0358032378580326,0.0172635300353045,2019
20190904,603032.SH,20,-0.0588418430884186,-0.0521939738524123,2019
20190905,002164.SZ,10,-0.0627503337783712,-0.0800858419943417,2019
20190905,002164.SZ,20,-0.1114819759679572,-0.107445025515159,2019
20190905,002314.SZ,10,-0.0722433460076049,-0.0895788542235754,2019
20190905,002314.SZ,20,-0.0785804816223073,-0.074543531169509,2019
20190905,600850.SH,10,0.2735385411277806,0.2562030329118101,2019
20190905,600850.SH,20,0.13857992757372,0.1426168780265183,2019
20190906,600776.SH,10,0.0177698382850697,0.0079705591733543,2019
20190906,600776.SH,20,-0.0885671305001878,-0.0808999227972295,2019
20190911,000100.SZ,10,0.0162454873646207,0.042905866487793,2019
20190911,000100.SZ,20,-0.0225631768953071,0.0016834980882578,2019
20190911,000622.SZ,10,-0.0769230769230772,-0.0502626977999048,2019
20190911,000622.SZ,20,-0.0784463061690786,-0.0541996311855136,2019
20190911,000810.SZ,10,-0.0288032454361051,-0.0021428663129328,2019
20190911,000810.SZ,20,0.0922920892494931,0.1165387642330582,2019
20190911,002074.SZ,10,0.0036172311739559,0.0302776102971282,2019
20190911,002074.SZ,20,-0.0897731009536335,-0.0655264259700685,2019
20190911,002224.SZ,10,-0.050443081117928,-0.0237827019947557,2019
20190911,002224.SZ,20,-0.0299931833674169,-0.0057465083838519,2019
20190911,002592.SZ,10,-0.0050761421319801,0.0215842369911921,2019
20190911,002592.SZ,20,-0.1284263959390867,-0.1041797209555217,2019
20190911,300466.SZ,10,0.0577659888004713,0.0844263679236436,2019
20190911,300466.SZ,20,-0.0191570881226056,0.0050895868609593,2019
20190911,600640.SH,10,0.0387422796181917,0.065402658741364,2019
20190911,600640.SH,20,0.0672976658378117,0.0915443408213767,2019
20190912,001896.SZ,10,-0.1318267419962334,-0.0952122911178374,2019
20190912,001896.SZ,20,-0.0828625235404897,-0.065273265801044,2019
20190912,300767.SZ,10,0.2529858849077087,0.2896003357861046,2019
20190912,300767.SZ,20,0.1264929424538547,0.1440822001933004,2019
20190912,600803.SH,10,0.00187265917603,0.038487110054426,2019
20190912,600803.SH,20,0.0842696629213486,0.1018589206607942,2019
20190918,002671.SZ,10,-0.0909542743538767,-0.0641434433162294,2019
20190918,002671.SZ,20,-0.1013916500994036,-0.0890400774828719,2019
20190919,600630.SH,10,-0.0725712056184161,-0.0478420989716303,2019
20190919,600630.SH,20,-0.0838860710105346,-0.0620989628930069,2019
20190925,300329.SZ,10,-0.0948332243296272,-0.0886931920175932,2019
20190925,300329.SZ,20,-0.0536298234139961,-0.0404660608725433,2019
20190925,600981.SH,10,-0.0953978906999042,-0.0892578583878702,2019
20190925,600981.SH,20,-0.1327900287631831,-0.1196262662217303,2019
20190927,002877.SZ,10,-0.126978000771903,-0.146726265790303,2019
20190927,002877.SZ,20,-0.1609417213431113,-0.1649355730811895,2019
20191010,000400.SZ,10,-0.0361494719740049,-0.0391660682338836,2019
20191010,000400.SZ,20,-0.034118602761982,-0.0525336208764964,2019
20191010,603916.SH,10,0.0028288543140027,-0.000187741945876,2019
20191010,603916.SH,20,0.1350777934936353,0.1166627753791209,2019
20191016,002141.SZ,10,-0.1685296646603609,-0.1614625420698833,2019
20191016,002141.SZ,20,-0.1891659501289766,-0.1670247591556712,2019
20191016,300246.SZ,10,0.0843897824030277,0.0914569049935053,2019
20191016,300246.SZ,20,0.05600756859035,0.0781487595636554,2019
20191016,600393.SH,10,-0.1428035982008996,-0.135736475610422,2019
20191016,600393.SH,20,-0.0101199400299855,0.0120212509433198,2019
20191023,002900.SZ,10,-0.0379008746355682,-0.0531528084762145,2019
20191023,002900.SZ,20,-0.1287657920310977,-0.1314630597251772,2019
20191025,002510.SZ,10,-0.0169109357384438,-0.0371243216558552,2019
20191025,002510.SZ,20,-0.0952649379932352,-0.0945987868523826,2019
20191113,000729.SZ,10,-0.0662368112543962,-0.0621929847351658,2019
20191113,000729.SZ,20,-0.0158264947245018,-0.0280741625377557,2019
20191120,600836.SH,10,-0.0047153923880096,0.016224835412142,2019
20191120,600836.SH,20,0.2367800606264731,0.2017735635616306,2019
20191122,300750.SZ,10,0.1924967658473479,0.1935904214126955,2019
20191122,300750.SZ,20,0.2086675291073731,0.1622346067579025,2019
20191127,600678.SH,10,0.3877551020408161,0.3713974602426362,2019
20191127,600678.SH,20,0.1670918367346934,0.1256489422161144,2019
20191129,002091.SZ,10,0.2110016420361247,0.1932106107940714,2019
20191129,002091.SZ,20,0.2181171319102355,0.1608690936624501,2019
20191204,002907.SZ,10,-0.0073606729758146,-0.0645039919575432,2019
20191204,002907.SZ,20,-0.1203995793901153,-0.1883024978964937,2019
20191204,300241.SZ,10,0.2003795066413662,0.1432361876596377,2019
20191204,300241.SZ,20,0.0246679316888041,-0.0432349868175743,2019
20191211,002593.SZ,10,-0.0077459333849727,-0.0324274546219434,2019
20191211,002593.SZ,20,-0.0100697134004643,-0.0750913668663055,2019
20191211,300448.SZ,10,-0.0364081632653061,-0.0610896845022768,2019
20191211,300448.SZ,20,0.0339591836734691,-0.031062469792372,2019
20191212,300116.SZ,10,-0.0741444866920153,-0.102200569007175,2019
20191212,300116.SZ,20,0.0114068441064638,-0.0700332102388798,2019
20191212,300426.SZ,10,0.0362160474555108,0.0081599651403512,2019
20191212,300426.SZ,20,0.1589135185763348,0.0774734642309911,2019
20191212,600268.SH,10,-0.0292008196721312,-0.0572569019872909,2019
20191212,600268.SH,20,0.0309938524590163,-0.0504462018863274,2019
20191213,002077.SZ,10,2.220446049250313e-16,-0.0387672968168919,2019
20191213,002077.SZ,20,0.1720670391061456,0.089643863350997,2019
20191213,600206.SH,10,0.13343458450857,0.0946672876916778,2019
20191213,600206.SH,20,0.1188978086352789,0.0364746328801304,2019
20191218,000156.SZ,10,0.0817356205852677,0.0715576254814307,2019
20191218,000156.SZ,20,0.0988900100908176,0.0539632222839192,2019
20191218,000970.SZ,10,0.0771448267218151,0.0669668316179781,2019
20191218,000970.SZ,20,0.120260700632951,0.0753339128260526,2019
20191218,600776.SH,10,-0.0604819506619678,-0.0706599457658048,2019
20191218,600776.SH,20,-0.0581960186684444,-0.1031228064753428,2019
20191218,600831.SH,10,-0.0222845823704193,-0.0324625774742562,2019
20191218,600831.SH,20,0.1107626279300098,0.0658358401231113,2019
20191218,601038.SH,10,0.0434782608695649,0.0333002657657279,2019
20191218,601038.SH,20,0.0362318840579707,-0.0086949037489276,2019
20191218,601108.SH,10,0.0770659238625817,0.0668879287587447,2019
20191218,601108.SH,20,0.048282265552461,0.0033554777455626,2019
20191219,002851.SZ,10,0.0427553444180521,0.0154010115042304,2019
20191219,002851.SZ,20,0.0937162599870435,0.0507455880979554,2019
20191220,002365.SZ,10,0.0235371036286364,-0.0037977304945608,2019
20191220,002365.SZ,20,0.0300751879699245,-0.010890961203845,2019
20191220,300110.SZ,10,-0.054009140008309,-0.0813439741315064,2019
20191220,300110.SZ,20,-0.0805982550893226,-0.1215644042630922,2019
20191227,000630.SZ,10,0.0175729442970817,-0.0244536761712672,2019
20191227,000630.SZ,20,-0.1195291777188337,-0.0464503389534326,2019
20200102,000078.SZ,10,-0.0348357742073085,-0.0692344572824527,2020
20200102,000078.SZ,20,0.8900895777051043,0.9175185996189542,2020
20200102,002166.SZ,10,0.0060637560637557,-0.0283349270113884,2020
20200102,002166.SZ,20,0.4222106722106711,0.449639694124521,2020
20200102,002481.SZ,10,0.0579452054794522,0.0235465224043081,2020
20200102,002481.SZ,20,-0.0693150684931505,-0.0418860465793006,2020
20200102,600026.SH,10,0.0240518038852914,-0.0103468791898526,2020
20200102,600026.SH,20,-0.0814061054579092,-0.0539770835440593,2020
20200102,600039.SH,10,0.0268920476373417,-0.0075066354378023,2020
20200102,600039.SH,20,0.0030733768728392,0.0305023987866891,2020
20200102,600313.SH,10,0.1141166525781909,0.0797179695030467,2020
20200102,600313.SH,20,0.0177514792899409,0.0451805012037908,2020
20200102,600598.SH,10,0.0391578947368422,0.0047592116616981,2020
20200102,600598.SH,20,0.0227368421052631,0.050165864019113,2020
20200102,601668.SH,10,0.037145650048876,0.0027469669737318,2020
20200102,601668.SH,20,-0.0537634408602146,-0.0263344189463647,2020
20200103,000713.SZ,10,0.0581902076390667,0.0429896692513283,2020
20200103,000713.SZ,20,-0.0387080235836965,-0.0005357355182354,2020
20200103,600127.SH,10,-0.0047258979206047,-0.0199264363083432,2020
20200103,600127.SH,20,-0.0335538752362946,0.0046184128291664,2020
20200103,600371.SH,10,0.0337317397078358,0.0185312013200973,2020
20200103,600371.SH,20,-0.1559096945551127,-0.1177374064896517,2020
20200103,600489.SH,10,0.0094131784498296,-0.0057873599379087,2020
20200103,600489.SH,20,-0.0787101942719806,-0.0405379062065196,2020
20200103,600547.SH,10,0.0358619344773796,0.0206613960896411,2020
20200103,600547.SH,20,-0.0145865834633382,0.0235857046021227,2020
20200103,600598.SH,10,0.0222313709345411,0.0070308325468027,2020
20200103,600598.SH,20,-0.0028818443804035,0.0352904436850575,2020
20200103,600871.SH,10,0.0516014234875445,0.0364008850998061,2020
20200103,600871.SH,20,-0.0871886120996436,-0.0490163240341826,2020
20200103,601952.SH,10,0.0061855670103092,-0.0090149713774292,2020
20200103,601952.SH,20,-0.0917525773195877,-0.0535802892541267,2020
20200103,603279.SH,10,0.0648312611012431,0.0496307227135046,2020
20200103,603279.SH,20,0.0559502664298399,0.0941225544953009,2020
20200108,300099.SZ,10,-0.0396609460025113,-0.0366855782988683,2020
20200108,300099.SZ,20,-0.1145876935956465,-0.0862857812626637,2020
20200108,300182.SZ,10,0.2245556138903468,0.2275309815939898,2020
20200108,300182.SZ,20,0.4281857046426152,0.456487616975598,2020
20200108,600052.SH,10,-0.0234055002925686,-0.0204301325889255,2020
20200108,600052.SH,20,-0.1029842012873024,-0.0746822889543196,2020
20200109,002094.SZ,10,0.0122137404580153,-0.0023495984064216,2020
20200109,002094.SZ,20,-0.1637404580152671,-0.1403182365521158,2020
20200109,600522.SH,10,0.0261780104712039,0.0116146716067668,2020
20200109,600522.SH,20,-0.0894297438800059,-0.0660075224168545,2020
20200115,603978.SH,10,-0.2378589152782702,-0.1523366487088213,2020
20200115,603978.SH,20,-0.1114852889046437,-0.0997906295117472,2020
20200116,300471.SZ,10,-0.0822706705059648,-0.0224990311945267,2020
20200116,300471.SZ,20,0.3539695598519128,0.3407860986287878,2020
20200117,300471.SZ,10,-0.1120044876589376,-0.059430809419994,2020
20200117,300471.SZ,20,0.2137247569184743,0.1899730642570427,2020
20200219,000738.SZ,10,0.019223067681217,0.0070791183077605,2020
20200219,000738.SZ,20,0.043652382859431,0.1205510797115291,2020
20200226,600195.SH,10,0.0686727245642784,0.0866531836598673,2020
20200226,600195.SH,20,0.0594369134515124,0.1836506766122637,2020
20200306,300698.SZ,10,0.3088865096359741,0.4371125224879546,2020
20200306,300698.SZ,20,0.2109207708779439,0.3237063084088238,2020
20200401,000833.SZ,10,-0.0516273849607183,-0.0869496028827031,2020
20200401,000833.SZ,20,-0.1560044893378228,-0.1917457818375839,2020
20200415,600557.SH,10,-0.0013965396850023,0.0059105104086208,2020
20200415,600557.SH,20,-0.1034215222282561,-0.1293130780106508,2020
20200415,603109.SH,10,0.4472075010191603,0.4545145511127835,2020
20200415,603109.SH,20,0.6718304117407259,0.6459388559583312,2020
20200423,600315.SH,10,0.2834189384959826,0.2643547833057937,2020
20200423,600315.SH,20,0.3618464375082304,0.374275165806498,2020
20200513,603976.SH,10,0.0274760383386578,0.043608812725016,2020
20200513,603976.SH,20,0.1811501597444087,0.156494883625379,2020
20200514,600729.SH,10,0.0746371013830153,0.1012052187492557,2020
20200514,600729.SH,20,0.0722368270659505,0.052189818932897,2020
20200520,000584.SZ,10,-0.0333792154163798,-0.0422784861667882,2020
20200520,000584.SZ,20,-0.0633172746042671,-0.0874558111575429,2020
20200520,300328.SZ,10,0.0087209302325579,-0.0001783405178503,2020
20200520,300328.SZ,20,0.1499658002735973,0.1258272637203215,2020
20200520,300726.SZ,10,-0.0245786516853934,-0.0334779224358017,2020
20200520,300726.SZ,20,-0.0438904494382025,-0.0680289859914783,2020
20200520,688006.SH,10,0.2387718853082976,0.2298726145578893,2020
20200520,688006.SH,20,0.2156812991626497,0.1915427626093739,2020
20200521,300073.SZ,10,0.0642279480910288,0.0475697981382199,2020
20200521,300073.SZ,20,0.1566672935866093,0.1219967111399562,2020
20200521,603722.SH,10,-0.0537634408602154,-0.0704215908130243,2020
20200521,603722.SH,20,0.0037950664136616,-0.0308755160329914,2020
20200522,688100.SH,10,0.1115846571096477,0.0854233714563996,2020
20200522,688100.SH,20,0.0720650910499809,0.0260274375520339,2020
20200527,002138.SZ,10,0.0440568475452192,0.0025999827940343,2020
20200527,002138.SZ,20,0.0458010335917307,-0.0217684834200502,2020
20200527,300708.SZ,10,0.0085470085470085,-0.0329098562041763,2020
20200527,300708.SZ,20,-0.017094017094017,-0.0846635341057979,2020
20200603,002600.SZ,10,-0.04983164983165,-0.0649364935407081,2020
20200603,002600.SZ,20,0.0478114478114475,-0.0302317134249063,2020
20200603,002666.SZ,10,-0.010226442658875,-0.0253312863679332,2020
20200603,002666.SZ,20,0.2012417823228638,0.1231986210865099,2020
20200603,300044.SZ,10,0.1278503215747415,0.1127454778656833,2020
20200603,300044.SZ,20,0.0208536347690508,-0.057189526467303,2020
20200605,002181.SZ,10,-0.022165387894288,-0.0415350212283365,2020
20200605,002181.SZ,20,-0.0170502983802217,-0.1634645066022678,2020
20200605,688081.SH,10,-0.0148247978436658,-0.0341944311777143,2020
20200605,688081.SH,20,0.0197663971248875,-0.1266478110971585,2020
20200610,002430.SZ,10,0.0934647681635636,0.0683915720049934,2020
20200610,002430.SZ,20,0.1723256663015702,-0.0192441727943168,2020
20200610,300006.SZ,10,-0.0328458403260607,-0.0579190364846309,2020
20200610,300006.SZ,20,0.0040757612083435,-0.1874940778875435,2020
20200617,000088.SZ,10,0.1258161727774989,0.0638143826005086,2020
20200617,000088.SZ,20,0.1833249623304871,0.0679643234045852,2020
20200617,000717.SZ,10,0.0026954177897573,-0.0593063723872329,2020
20200617,000717.SZ,20,0.1083557951482476,-0.0070048437776542,2020
20200617,300291.SZ,10,0.0020352781546812,-0.0599665120223089,2020
20200617,300291.SZ,20,0.1105834464043422,-0.0047771925215596,2020
20200617,603607.SH,10,0.0,-0.0620017901769902,2020
20200617,603607.SH,20,0.070622379877459,-0.0447382590484428,2020
20200618,300822.SZ,10,-0.0297373561970916,-0.1054322757311011,2020
20200618,300822.SZ,20,0.002821792923811,-0.1146411215791318,2020
20200624,300467.SZ,10,0.0961262553802009,-0.0662978949743866,2020
20200624,300467.SZ,20,-0.0450502152080342,-0.1872419507436872,2020
20200624,300523.SZ,10,0.1317934782608691,-0.0306306720937183,2020
20200624,300523.SZ,20,0.0541779891304343,-0.0880137464052186,2020
20200624,600088.SH,10,0.0997224425059477,-0.0627017078486398,2020
20200624,600088.SH,20,-0.0063441712926249,-0.148535906828278,2020
20200701,002640.SZ,10,0.3913808267370269,0.2333291087179219,2020
20200701,002640.SZ,20,0.1433597185576074,0.0509338628971443,2020
20200701,300085.SZ,10,0.5929611098476235,0.4349093918285185,2020
20200701,300085.SZ,20,0.3370479872640439,0.2446221316035808,2020
20200701,600325.SH,10,0.123748563925816,-0.0343031540932889,2020
20200701,600325.SH,20,0.029870343016576,-0.062555512643887,2020
20200701,600718.SH,10,0.1982741013071898,0.0402223832880848,2020
20200701,600718.SH,20,0.01828022875817,-0.0741456269022931,2020
20200702,600219.SH,10,0.1213360599863671,-0.0016412856513206,2020
20200702,600219.SH,20,0.1601908657123381,0.0528497436105901,2020
20200702,601818.SH,10,0.0327022375215146,-0.090275108116173,2020
20200702,601818.SH,20,-0.0034423407917384,-0.1107834628934864,2020
20200703,002769.SZ,10,0.0715515121711338,0.0213078598134299,2020
20200703,002769.SZ,20,0.0489304155397103,-0.0363931493313627,2020
20200703,600105.SH,10,0.067790118728457,0.0175464663707531,2020
20200703,600105.SH,20,0.2947146687093076,0.2093911038382345,2020
20200703,603093.SH,10,0.2455531453362256,0.1953094929785217,2020
20200703,603093.SH,20,0.0373101952277656,-0.0480133696433073,2020
20200708,002783.SZ,10,0.1519520851818991,0.1361023368812499,2020
20200708,002783.SZ,20,0.1827861579414378,0.1430610580066695,2020
20200708,300065.SZ,10,0.3980226439164414,0.3821728956157921,2020
20200708,300065.SZ,20,0.5565300590017546,0.5168049590669863,2020
20200708,603009.SH,10,-0.0157835400225477,-0.031633288323197,2020
20200708,603009.SH,20,-0.0315670800450957,-0.071292179979864,2020
20200709,300217.SZ,10,-0.0406712172923776,-0.0436982797938551,2020
20200709,300217.SZ,20,-0.0147895335608643,-0.0409213154324512,2020
20200715,300129.SZ,10,0.0700374531835208,0.1267066514045617,2020
20200715,300129.SZ,20,0.0880149812734087,0.1124074538267031,2020
20200730,601238.SH,10,0.0810968494749129,0.0823174709417661,2020
20200730,601238.SH,20,-0.0157526254375722,-0.0201701947518057,2020
20200909,002554.SZ,10,-0.1074743527112848,-0.0849477952604702,2020
20200909,002554.SZ,20,-0.1216414264777726,-0.1316339515533499,2020
20201021,600203.SH,10,0.1050390347764367,0.121424237871774,2020
20201021,600203.SH,20,0.1362668559261883,0.1371379195954779,2020
20201030,000030.SZ,10,0.1238058846006877,0.10730313406763,2020
20201030,000030.SZ,20,0.0210164310278944,0.0049958147555015,2020
20201104,000612.SZ,10,0.1238518518518518,0.1080792755599244,2020
20201104,000612.SZ,20,0.1238518518518523,0.0851530867434506,2020
20201104,300835.SZ,10,0.0251956181533643,0.0094230418614369,2020
20201104,300835.SZ,20,0.0280125195618148,-0.0106862455465868,2020
20201106,002251.SZ,10,-0.1732954545454547,-0.1752355337541985,2020
20201106,002251.SZ,20,-0.1579211229946525,-0.1761034494977981,2020
20201111,002532.SZ,10,0.1574333800841514,0.1525176712503055,2020
20201111,002532.SZ,20,0.006136044880785,0.0004587116908387,2020
20201111,601609.SH,10,0.1144688644688642,0.1095531556350184,2020
20201111,601609.SH,20,0.0576923076923074,0.0520149745023612,2020
20201112,603109.SH,10,0.0239282153539377,0.0215747379358965,2020
20201112,603109.SH,20,-0.0960451977401132,-0.0984893099945111,2020
20201118,002191.SZ,10,0.0338578922269912,0.011287693590436,2020
20201118,002191.SZ,20,-0.0069941185821013,-0.0080932545387152,2020
20201119,300657.SZ,10,-0.0505124450951685,-0.0742608908542016,2020
20201119,300657.SZ,20,-0.1614202049780378,-0.160594826171758,2020
20201120,002495.SZ,10,-0.0716302046577275,-0.0878410017217881,2020
20201120,002495.SZ,20,-0.1192660550458716,-0.1236967508629102,2020
20201120,603738.SH,10,0.0555656108597284,0.0393548137956678,2020
20201120,603738.SH,20,-1.1102230246251563e-16,-0.0044306958170386,2020
20201125,600503.SH,10,0.0025041736227047,0.0017462748761676,2020
20201125,600503.SH,20,-0.0784641068447412,-0.0628841977195979,2020
20201125,600968.SH,10,-0.0233463035019454,-0.0241042022484825,2020
20201125,600968.SH,20,-0.0389105058365757,-0.0233305967114324,2020
